Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Timezone Region
2084,Arar Domestic Airport,Arar,Saudi Arabia,RAE,OERR,30.90660095,41.13819885,1813,3,U,Asia/Riyadh
2086,Sharurah Airport,Sharurah,Saudi Arabia,SHW,OESH,17.46689987,47.12139893,2363,3,U,Asia/Riyadh
2088,Sulayel Airport,Sulayel,Saudi Arabia,SLF,OESL,20.4647007,45.61959839,2021,3,U,Asia/Riyadh
2089,Tabuk Airport,Tabuk,Saudi Arabia,TUU,OETB,28.3654,36.6189,2551,3,U,Asia/Riyadh
2090,Ta’if Regional Airport,Taif,Saudi Arabia,TIF,OETF,21.483001,40.543442,4848,3,U,Asia/Riyadh
2093,Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,OETR,31.692188,38.731544,2803,3,U,Asia/Riyadh
2095,Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,OEWJ,26.19860077,36.47639847,66,3,U,Asia/Riyadh
2096,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,OEYN,24.144199,38.0634,26,3,U,Asia/Riyadh
2097,Abadan Airport,Abadan,Iran,ABD,OIAA,30.37109947,48.22829819,10,3.5,E,Asia/Tehran
2098,Dezful Airport,Dezful,Iran,DEF,OIAD,32.434399,48.397598,474,3.5,E,Asia/Tehran
2099,Aghajari Airport,Aghajari,Iran,AKW,OIAG,30.7444,49.6772,88,3.5,E,Asia/Tehran
2100,Gachsaran Airport,Gachsaran,Iran,GCH,OIAH,30.33760071,50.82799912,2414,3.5,E,Asia/Tehran
2102,Omidiyeh Airport,Omidyeh,Iran,OMI,OIAJ,30.83519936,49.53490067,85,3.5,E,Asia/Tehran
2103,Mahshahr Airport,Bandar Mahshahr,Iran,MRX,OIAM,30.55620003,49.15190125,8,3.5,E,Asia/Tehran
2104,Ahwaz Airport,Ahwaz,Iran,AWZ,OIAW,31.33740044,48.76200104,66,3.5,E,Asia/Tehran
2105,Abumusa Island Airport,Abumusa I.,Iran,AEU,OIBA,25.8757,55.03300095,23,3.5,E,Asia/Tehran
2106,Bushehr Airport,Bushehr,Iran,BUZ,OIBB,28.94479942,50.83459854,68,3.5,E,Asia/Tehran
2109,Kish International Airport,Kish Island,Iran,KIH,OIBK,26.52619934,53.98020172,101,3.5,E,Asia/Tehran
2110,Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,OIBL,26.53199959,54.82479858,67,3.5,E,Asia/Tehran
2111,Khark Island Airport,Khark Island,Iran,KHK,OIBQ,29.26029968,50.32389832,17,3.5,E,Asia/Tehran
2112,Sirri Island Airport,Siri Island,Iran,SXI,OIBS,25.90889931,54.53939819,43,3.5,E,Asia/Tehran
2113,Lavan Island Airport,Lavan Island,Iran,LVP,OIBV,26.81030083,53.35630035,76,3.5,E,Asia/Tehran
2114,Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,OICC,34.34590149,47.15810013,4307,3.5,E,Asia/Tehran
2117,Sanandaj Airport,Sanandaj,Iran,SDG,OICS,35.2458992,47.00920105,4522,3.5,E,Asia/Tehran
2118,Hesa Airport,Daran,Iran,IFH,OIFE,32.92890167,51.56110001,5256,3.5,E,Asia/Tehran
2121,Esfahan Shahid Beheshti International Airport,Esfahan,Iran,IFN,OIFM,32.75080109,51.86130142,5059,3.5,E,Asia/Tehran
2123,Sardar-e-Jangal Airport,Rasht,Iran,RAS,OIGG,37.323333,49.617778,-40,3.5,E,Asia/Tehran
2125,Arak Airport,Arak,Iran,AJK,OIHR,34.13809967,49.84730148,5440,3.5,E,Asia/Tehran
2131,Mehrabad International Airport,Teheran,Iran,THR,OIII,35.68920135,51.31340027,3962,3.5,E,Asia/Tehran
2132,Qazvin Airport,Ghazvin,Iran,GZW,OIIK,36.240101,50.0471,4184,3.5,E,Asia/Tehran
2134,Bandar Abbas International Airport,Bandar Abbas,Iran,BND,OIKB,27.21829987,56.37779999,22,3.5,E,Asia/Tehran
2135,Jiroft Airport,Jiroft,Iran,JYR,OIKJ,28.7269001,57.67029953,2663,3.5,E,Asia/Tehran
2136,Kerman Airport,Kerman,Iran,KER,OIKK,30.27440071,56.9510994,5741,3.5,E,Asia/Tehran
2138,Havadarya Airport,Bandar Abbas,Iran,HDR,OIKP,27.1583004,56.17250061,19,3.5,E,Asia/Tehran
2141,Sirjan Airport,Sirjan,Iran,SYJ,OIKY,29.55089951,55.67269897,5846,3.5,E,Asia/Tehran
2142,Birjand Airport,Birjand,Iran,XBJ,OIMB,32.89810181,59.26610184,4952,3.5,E,Asia/Tehran
2143,Sarakhs Airport,Sarakhs,Iran,CKT,OIMC,36.50120163,61.06489944,945,3.5,E,Asia/Tehran
2144,Shahroud Airport,Emam Shahr,Iran,RUD,OIMJ,36.4253006,55.10419846,4215,3.5,E,Asia/Tehran
2147,Tabas Airport,Tabas,Iran,TCX,OIMT,33.6678009,56.8927002,2312,3.5,E,Asia/Tehran
2148,Kalaleh Airport,Kalaleh,Iran,KLM,OINE,37.38330078,55.45199966,425,3.5,E,Asia/Tehran
2151,Ramsar Airport,Ramsar,Iran,RZR,OINR,36.90990067,50.67959976,-70,3.5,E,Asia/Tehran
2153,Fasa Airport,Fasa,Iran,FAZ,OISF,28.89179993,53.72330093,4261,3.5,E,Asia/Tehran
2154,Jahrom Airport,Jahrom,Iran,JAR,OISJ,28.58670044,53.57910156,3358,3.5,E,Asia/Tehran
2156,Lamerd Airport,Lamerd,Iran,LFM,OISR,27.37269974,53.18880081,1337,3.5,E,Asia/Tehran
2157,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,OISS,29.53919983,52.58980179,4920,3.5,E,Asia/Tehran
2158,Khoy Airport,Khoy,Iran,KHY,OITK,38.42750168,44.97359848,3981,3.5,E,Asia/Tehran
2162,Tabriz International Airport,Tabriz,Iran,TBZ,OITT,38.13389969,46.23500061,4459,3.5,E,Asia/Tehran
2163,Zanjan Airport,Zanjan,Iran,JWN,OITZ,36.77370071,48.3594017,5382,3.5,E,Asia/Tehran
2164,Shahid Sadooghi Airport,Yazd,Iran,AZD,OIYY,31.9048996,54.2765007,4054,3.5,E,Asia/Tehran
2165,Zabol Airport,Zabol,Iran,ACZ,OIZB,31.09830093,61.54389954,1628,3.5,E,Asia/Tehran
2166,Konarak Airport,Chah Bahar,Iran,ZBR,OIZC,25.44330025,60.38209915,43,3.5,E,Asia/Tehran
2167,Zahedan International Airport,Zahedan,Iran,ZAH,OIZH,29.47570038,60.90620041,4564,3.5,E,Asia/Tehran
2168,Iran Shahr Airport,Iran Shahr,Iran,IHR,OIZI,27.23609924,60.72000122,2040,3.5,E,Asia/Tehran
2170,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395,2,E,Asia/Amman
2171,Amman-Marka International Airport,Amman,Jordan,ADJ,OJAM,31.97270012,35.99160004,2555,2,E,Asia/Amman
2172,Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,OJAQ,29.61160088,35.01810074,175,2,E,Asia/Amman
2175,King Hussein Air College,Mafraq,Jordan,OMF,OJMF,32.3564,36.259201,2240,2,E,Asia/Amman
2176,Kuwait International Airport,Kuwait,Kuwait,KWI,OKBK,29.22660065,47.96889877,206,3,U,Asia/Kuwait
2177,Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,OLBA,33.82089996,35.48839951,87,2,E,Asia/Beirut
2178,Rene Mouawad Air Base,Kleiat,Lebanon,KYE,OLKA,34.58929825,36.01129913,75,2,E,Asia/Beirut
2179,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,OMAA,24.43300056,54.65110016,88,4,U,Asia/Dubai
2180,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,OMAD,24.42830086,54.45809937,16,4,U,Asia/Dubai
2184,Al Dhafra Air Base,Abu Dhabi,United Arab Emirates,DHF,OMAM,24.24819946,54.54769897,77,4,U,Asia/Dubai
2188,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62,4,U,Asia/Dubai
2189,Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,OMFJ,25.11219978,56.32400131,152,4,U,Asia/Dubai
2190,Ras Al Khaimah International Airport,Ras Al Khaimah,United Arab Emirates,RKT,OMRK,25.6135006,55.93880081,102,4,U,Asia/Dubai
2191,Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,OMSJ,25.32859993,55.51720047,111,4,U,Asia/Dubai
2192,Khasab Air Base,Khasab,Oman,KHS,OOKB,26.17099953,56.24060059,100,4,U,Asia/Muscat
2193,Masirah Air Base,Masirah,Oman,MSH,OOMA,20.67539978,58.89049911,64,4,U,Asia/Muscat
2194,Muscat International Airport,Muscat,Oman,MCT,OOMS,23.59329987,58.28440094,48,4,U,Asia/Muscat
2195,Salalah Airport,Salalah,Oman,SLL,OOSA,17.0387001,54.09130096,73,4,U,Asia/Muscat
2196,Thumrait Air Base,Thumrait,Oman,TTH,OOTH,17.66600037,54.02460098,1570,4,U,Asia/Muscat
2197,Bhagatanwala Airport,Bhagtanwala,Pakistan,BHW,OPBG,32.05609894,72.9484024,600,5,N,Asia/Karachi
2202,Faisalabad International Airport,Faisalabad,Pakistan,LYP,OPFA,31.36499977,72.99479675,591,5,N,Asia/Karachi
2203,Gwadar International Airport,Gwadar,Pakistan,GWD,OPGD,25.23329926,62.32949829,36,5,N,Asia/Karachi
2204,Gilgit Airport,Gilgit,Pakistan,GIL,OPGT,35.91880035,74.33360291,4796,5,N,Asia/Karachi
2205,Shahbaz Air Base,Jacobsbad,Pakistan,JAG,OPJA,28.28420067,68.4496994,185,5,N,Asia/Karachi
2206,Jinnah International Airport,Karachi,Pakistan,KHI,OPKC,24.9065,67.160797,100,5,N,Asia/Karachi
2207,Alama Iqbal International Airport,Lahore,Pakistan,LHE,OPLA,31.52160072,74.4036026,712,5,N,Asia/Karachi
2209,Mangla Airport,Mangla,Pakistan,XJM,OPMA,33.05009842,73.63839722,902,5,N,Asia/Karachi
2210,Muzaffarabad Airport,Muzaffarabad,Pakistan,MFG,OPMF,34.3390007,73.50859833,2691,5,N,Asia/Karachi
2211,Mianwali Air Base,Mianwali,Pakistan,MWD,OPMI,32.56309891,71.5707016,690,5,N,Asia/Karachi
2212,Moenjodaro Airport,Moenjodaro,Pakistan,MJD,OPMJ,27.33519936,68.14309692,154,5,N,Asia/Karachi
2214,Multan International Airport,Multan,Pakistan,MUX,OPMT,30.20319939,71.4190979,403,5,N,Asia/Karachi
2215,Shaheed Benazirabad Airport,Nawabshah,Pakistan,WNS,OPNH,26.2194,68.390099,95,5,N,Asia/Karachi
2217,Panjgur Airport,Panjgur,Pakistan,PJG,OPPG,26.9545002,64.13249969,3289,5,N,Asia/Karachi
2218,Pasni Airport,Pasni,Pakistan,PSI,OPPI,25.29050064,63.3451004,33,5,N,Asia/Karachi
2219,Peshawar International Airport,Peshawar,Pakistan,PEW,OPPS,33.9939003,71.51460266,1158,5,N,Asia/Karachi
2221,Quetta International Airport,Quetta,Pakistan,UET,OPQT,30.25139999,66.93779755,5267,5,N,Asia/Karachi
2222,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,OPRK,28.38389969,70.27960205,271,5,N,Asia/Karachi
2225,Rawalakot Airport,Rawala Kot,Pakistan,RAZ,OPRT,33.84970093,73.79810333,5479,5,N,Asia/Karachi
2227,Sukkur Airport,Sukkur,Pakistan,SKZ,OPSK,27.72200012,68.79170227,196,5,N,Asia/Karachi
2228,Saidu Sharif Airport,Saidu Sharif,Pakistan,SDT,OPSS,34.81359863,72.35279846,3183,5,N,Asia/Karachi
2229,Sui Airport,Sui,Pakistan,SUL,OPSU,28.64509964,69.17690277,763,5,N,Asia/Karachi
2230,Talhar Airport,Talhar,Pakistan,BDN,OPTH,24.84149933,68.83840179,28,5,N,Asia/Karachi
2232,Wana Airport,Wana,Pakistan,WAF,OPWN,32.30469894,69.57039642,4550,5,N,Asia/Karachi
2233,Zhob Airport,Zhob,Pakistan,PZH,OPZB,31.35840034,69.46360016,4728,5,N,Asia/Karachi
2234,Basrah International Airport,Basrah,Iraq,BSR,ORMM,30.54910088,47.66210175,11,3,U,Asia/Baghdad
2235,Aleppo International Airport,Aleppo,Syria,ALP,OSAP,36.18069839,37.22439957,1276,2,E,Asia/Damascus
2236,Damascus International Airport,Damascus,Syria,DAM,OSDI,33.41149902,36.5155983,2020,2,E,Asia/Damascus
2237,Deir ez-Zor Air Base,Deire Zor,Syria,DEZ,OSDZ,35.2854,40.175999,700,2,E,Asia/Damascus
2239,Bassel Al-Assad International Airport,Latakia,Syria,LTK,OSLK,35.40110016,35.94869995,157,2,E,Asia/Damascus
2240,Palmyra Airport,Palmyra,Syria,PMS,OSPR,34.5574,38.316898,1322,2,E,Asia/Damascus
2242,Canton Island Airport,Canton Island,Kiribati,CIS,PCIS,-2.76812005,-171.7100067,9,13,U,Pacific/Enderbury
2243,Rota International Airport,Rota,Northern Mariana Islands,ROP,PGRO,14.17430019,145.2429962,607,10,U,Pacific/Saipan
2244,Saipan International Airport,Saipan,Northern Mariana Islands,SPN,PGSN,15.119,145.729004,215,10,U,Pacific/Saipan
2245,Andersen Air Force Base,Andersen,Guam,UAM,PGUA,13.584,144.929998,627,10,U,Pacific/Guam
2246,Antonio B. Won Pat International Airport,Agana,Guam,GUM,PGUM,13.48340034,144.7960052,298,10,U,Pacific/Guam
2247,Tinian International Airport,West Tinian,Northern Mariana Islands,TIQ,PGWT,14.99919987,145.6190033,271,10,U,Pacific/Saipan
2249,Marshall Islands International Airport,Majuro,Marshall Islands,MAJ,PKMJ,7.064760208,171.2720032,6,12,U,Pacific/Majuro
2251,Bucholz Army Air Field,Kwajalein,Marshall Islands,KWA,PKWA,8.72012043,167.7319946,9,12,U,Pacific/Majuro
2252,Cassidy International Airport,Kiritimati,Kiribati,CXI,PLCH,1.98616004,-157.3500061,5,-12,U,\N
2253,Henderson Field,Midway,Midway Islands,MDY,PMDY,28.20170021,-177.3809967,13,-11,U,Pacific/Midway
2254,Chuuk International Airport,Chuuk,Micronesia,TKK,PTKK,7.461870193,151.8430023,11,10,U,Pacific/Truk
2255,Pohnpei International Airport,Pohnpei,Micronesia,PNI,PTPN,6.985099792,158.2089996,10,11,U,Pacific/Ponape
2256,Babelthuap Airport,Babelthuap,Palau,ROR,PTRO,7.36731,134.544236,176,9,U,Pacific/Palau
2257,Kosrae International Airport,Kosrae,Micronesia,KSA,PTSA,5.35698,162.957993,11,11,U,Pacific/Kosrae
2258,Yap International Airport,Yap,Micronesia,YAP,PTYA,9.49891,138.082993,91,10,U,Pacific/Truk
2259,Kinmen Airport,Kinmen,Taiwan,KNH,RCBS,24.4279,118.359001,93,8,U,Asia/Taipei
2262,Taitung Airport,Fengnin,Taiwan,TTT,RCFN,22.75499916,121.1019974,143,8,U,Asia/Taipei
2263,Lyudao Airport,Green Island,Taiwan,GNI,RCGI,22.6739006,121.4660034,28,8,U,Asia/Taipei
2264,Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,RCKH,22.57710075,120.3499985,31,8,U,Asia/Taipei
2265,Chiayi Airport,Chiayi,Taiwan,CYI,RCKU,23.46179962,120.3929977,85,8,U,Asia/Taipei
2267,Lanyu Airport,Lanyu,Taiwan,KYD,RCLY,22.02700043,121.5350037,44,8,U,Asia/Taipei
2268,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,RCMQ,24.26469994,120.6210022,663,8,N,Asia/Taipei
2270,Tainan Airport,Tainan,Taiwan,TNN,RCNN,22.9503994,120.2060013,63,8,U,Asia/Taipei
2271,Hsinchu Air Base,Hsinchu,Taiwan,HSZ,RCPO,24.81800079,120.939003,26,8,U,Asia/Taipei
2272,Makung Airport,Makung,Taiwan,MZG,RCQC,23.56870079,119.6279984,103,8,U,Asia/Taipei
2274,Pingtung North Airport,Pingtung,Taiwan,PIF,RCSQ,22.70019913,120.4820023,97,8,U,Asia/Taipei
2275,Taipei Songshan Airport,Taipei,Taiwan,TSA,RCSS,25.06940079,121.552002,18,8,U,Asia/Taipei
2276,Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,RCTP,25.0777,121.233002,106,8,U,Asia/Taipei
2277,Wang-an Airport,Wang An,Taiwan,WOT,RCWA,23.36737251,119.5027771,115,8,U,Asia/Taipei
2278,Hualien Airport,Hualien,Taiwan,HUN,RCYU,24.0230999,121.6179962,52,8,U,Asia/Taipei
2279,Narita International Airport,Tokyo,Japan,NRT,RJAA,35.76470184,140.3860016,141,9,U,Asia/Tokyo
2280,Matsumoto Airport,Matsumoto,Japan,MMJ,RJAF,36.16680145,137.9230042,2182,9,U,Asia/Tokyo
2281,Hyakuri Airport,Ibaraki,Japan,IBR,RJAH,36.18109894,140.4149933,105,9,U,Asia/Tokyo
2282,Minami Torishima Airport,Minami Tori Shima,Japan,MUS,RJAM,24.28969955,153.9790039,22,9,U,Asia/Tokyo
2283,Iwo Jima Airport,Iwojima,Japan,IWO,RJAW,24.7840004,141.322998,384,9,U,Asia/Tokyo
2284,Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,RJBD,33.66220093,135.3639984,298,9,U,Asia/Tokyo
2286,Tokachi-Obihiro Airport,Obihiro,Japan,OBO,RJCB,42.73329926,143.2169952,505,9,U,Asia/Tokyo
2287,New Chitose Airport,Sapporo,Japan,CTS,RJCC,42.77519989,141.6920013,82,9,U,Asia/Tokyo
2288,Hakodate Airport,Hakodate,Japan,HKD,RJCH,41.77000046,140.8220062,151,9,U,Asia/Tokyo
2290,Memanbetsu Airport,Memanbetsu,Japan,MMB,RJCM,43.88059998,144.1640015,135,9,U,Asia/Tokyo
2291,Nakashibetsu Airport,Nakashibetsu,Japan,SHB,RJCN,43.57749939,144.9600067,234,9,U,Asia/Tokyo
2294,Wakkanai Airport,Wakkanai,Japan,WKJ,RJCW,45.40420151,141.8009949,30,9,U,Asia/Tokyo
2295,Iki Airport,Iki,Japan,IKI,RJDB,33.74900055,129.7850037,41,9,U,Asia/Tokyo
2296,Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,RJDC,33.93000031,131.279007,23,9,U,Asia/Tokyo
2297,Tsushima Airport,Tsushima,Japan,TSJ,RJDT,34.28490067,129.3309937,213,9,U,Asia/Tokyo
2298,Monbetsu Airport,Monbetsu,Japan,MBE,RJEB,44.30390167,143.404007,80,9,U,Asia/Tokyo
2299,Asahikawa Airport,Asahikawa,Japan,AKJ,RJEC,43.67079926,142.4470062,721,9,U,Asia/Tokyo
2300,Okushiri Airport,Okushiri,Japan,OIR,RJEO,42.07170105,139.4329987,161,9,U,Asia/Tokyo
2301,Rishiri Airport,Rishiri Island,Japan,RIS,RJER,45.24200058,141.1860046,112,9,U,Asia/Tokyo
2303,Yakushima Airport,Yakushima,Japan,KUM,RJFC,30.38559914,130.6589966,124,9,U,Asia/Tokyo
2304,Fukue Airport,Fukue,Japan,FUJ,RJFE,32.66630173,128.8329926,273,9,U,Asia/Tokyo
2305,Fukuoka Airport,Fukuoka,Japan,FUK,RJFF,33.58589935,130.451004,32,9,U,Asia/Tokyo
2306,New Tanegashima Airport,Tanegashima,Japan,TNE,RJFG,30.60510063,130.9909973,768,9,U,Asia/Tokyo
2307,Kagoshima Airport,Kagoshima,Japan,KOJ,RJFK,31.80340004,130.7189941,906,9,U,Asia/Tokyo
2308,Miyazaki Airport,Miyazaki,Japan,KMI,RJFM,31.87719917,131.4490051,20,9,U,Asia/Tokyo
2310,Oita Airport,Oita,Japan,OIT,RJFO,33.47940063,131.7369995,19,9,U,Asia/Tokyo
2311,Kitakyūshū Airport,Kitakyushu,Japan,KKJ,RJFR,33.84590149,131.0350037,21,9,U,Asia/Tokyo
2312,Kumamoto Airport,Kumamoto,Japan,KMJ,RJFT,32.83729935,130.8549957,642,9,U,Asia/Tokyo
2313,Nagasaki Airport,Nagasaki,Japan,NGS,RJFU,32.91690063,129.9140015,15,9,U,Asia/Tokyo
2316,Amami Airport,Amami,Japan,ASJ,RJKA,28.43059921,129.7129974,27,9,U,Asia/Tokyo
2317,Okierabu Airport,Okierabu,Japan,OKE,RJKB,27.42550087,128.701004,101,9,U,Asia/Tokyo
2318,Tokunoshima Airport,Tokunoshima,Japan,TKN,RJKN,27.83639908,128.8809967,17,9,U,Asia/Tokyo
2319,Fukui Airport,Fukui,Japan,FKJ,RJNF,36.14279938,136.223999,19,9,U,Asia/Tokyo
2320,Gifu Airport,Gifu,Japan,QGU,RJNG,35.39410019,136.8699951,128,9,U,Asia/Tokyo
2322,Komatsu Airport,Kanazawa,Japan,KMQ,RJNK,36.39459991,136.4069977,36,9,U,Asia/Tokyo
2323,Oki Airport,Oki Island,Japan,OKI,RJNO,36.18109894,133.3249969,311,9,U,Asia/Tokyo
2324,Toyama Airport,Toyama,Japan,TOY,RJNT,36.64830017,137.1880035,95,9,U,Asia/Tokyo
2326,Hiroshima Airport,Hiroshima,Japan,HIJ,RJOA,34.43610001,132.9190063,1088,9,U,Asia/Tokyo
2327,Okayama Airport,Okayama,Japan,OKJ,RJOB,34.75690079,133.8549957,806,9,U,Asia/Tokyo
2328,Izumo Airport,Izumo,Japan,IZO,RJOC,35.41360092,132.8899994,15,9,U,Asia/Tokyo
2330,Miho Yonago Airport,Miho,Japan,YGJ,RJOH,35.49219894,133.2359924,20,9,U,Asia/Tokyo
2332,Kōchi Ryōma Airport,Kochi,Japan,KCZ,RJOK,33.546101,133.669006,42,9,U,Asia/Tokyo
2333,Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.82720184,132.6999969,25,9,U,Asia/Tokyo
2334,Osaka International Airport,Osaka,Japan,ITM,RJOO,34.78549957,135.4380035,50,9,U,Asia/Tokyo
2335,Tottori Airport,Tottori,Japan,TTJ,RJOR,35.53010178,134.1670074,65,9,U,Asia/Tokyo
2336,Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,RJOS,34.132801,134.606995,26,9,U,Asia/Tokyo
2337,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.21419907,134.0160065,607,9,U,Asia/Tokyo
2340,Aomori Airport,Aomori,Japan,AOJ,RJSA,40.73469925,140.6909943,664,9,U,Asia/Tokyo
2341,Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.41189957,140.3710022,353,9,U,Asia/Tokyo
2342,Sado Airport,Sado,Japan,SDS,RJSD,38.06019974,138.4140015,88,9,U,Asia/Tokyo
2343,Hachinohe Airport,Hachinoe,Japan,HHE,RJSH,40.5564003,141.4660034,152,9,U,Asia/Tokyo
2344,Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.42860031,141.1349945,297,9,U,Asia/Tokyo
2345,Akita Airport,Akita,Japan,AXT,RJSK,39.61560059,140.2189941,313,9,U,Asia/Tokyo
2346,Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.70320129,141.3679962,119,9,U,Asia/Tokyo
2347,Sendai Airport,Sendai,Japan,SDJ,RJSS,38.13970184,140.9170074,15,9,U,Asia/Tokyo
2350,Atsugi Naval Air Facility,Atsugi,Japan,NJA,RJTA,35.45460129,139.4499969,205,9,U,Asia/Tokyo
2352,Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.11500168,139.7859955,303,9,U,Asia/Tokyo
2356,Oshima Airport,Oshima,Japan,OIM,RJTO,34.7820015,139.3600006,130,9,U,Asia/Tokyo
2359,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9,U,Asia/Tokyo
2360,Yokota Air Base,Yokota,Japan,OKO,RJTY,35.74850082,139.3480072,463,9,U,Asia/Tokyo
2361,Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.123173,126.805444,39,9,U,Asia/Seoul
2364,Jeon Ju Airport (G-703),Jhunju,South Korea,CHN,RKJU,35.87808,127.119112,96,9,U,Asia/Seoul
2365,Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.84230042,127.6169968,53,9,U,Asia/Seoul
2367,Gangneung Airport (K-18),Kangnung,South Korea,KAG,RKNN,37.753601,128.943915,35,9,U,Asia/Seoul
2370,Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.51129913,126.4929962,118,9,U,Asia/Seoul
2371,Jinhae Airbase/Airport (G-813/K-10),Chinhae,South Korea,CHF,RKPE,35.140248,128.696229,8,9,U,Asia/Seoul
2372,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.17950058,128.9380035,6,9,U,Asia/Seoul
2374,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005,45,9,U,Asia/Seoul
2376,Seoul Air Base (K-16),Seoul East,South Korea,SSN,RKSM,37.444744,127.112718,92,9,U,Asia/Seoul
2377,Osan Air Base,Osan,South Korea,OSN,RKSO,37.090599,127.029999,38,9,U,Asia/Seoul
2378,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.5583,126.791,59,9,U,Asia/Seoul
2379,Suwon Airport,Suwon,South Korea,SWU,RKSW,37.23939896,127.0070038,88,9,U,Asia/Seoul
2380,Pohang Airport (G-815/K-3),Pohang,South Korea,KPO,RKTH,35.987955,129.420383,70,9,U,Asia/Seoul
2381,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.896872,128.65531,116,9,U,Asia/Seoul
2383,Yecheon Airbase,Yechon,South Korea,YEC,RKTY,36.630373,128.34971,354,9,U,Asia/Seoul
2384,Naha Airport,Okinawa,Japan,OKA,ROAH,26.19580078,127.6460037,12,9,N,Asia/Tokyo
2386,Kadena Air Base,Kadena,Japan,DNA,RODN,26.3556,127.767998,143,9,U,Asia/Tokyo
2387,Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.34449959,124.1869965,93,9,U,Asia/Tokyo
2388,Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.3635006,126.7139969,23,9,U,Asia/Tokyo
2389,Minami-Daito Airport,Minami Daito,Japan,MMD,ROMD,25.8465004,131.2630005,167,9,U,Asia/Tokyo
2390,Miyako Airport,Miyako,Japan,MMY,ROMY,24.78280067,125.2949982,150,9,U,Asia/Tokyo
2391,Kitadaito Airport,Kitadaito,Japan,KTD,RORK,25.94470024,131.3269959,80,9,U,Asia/Tokyo
2392,Shimojishima Airport,Shimojishima,Japan,SHI,RORS,24.82670021,125.1449966,54,9,U,Asia/Tokyo
2393,Tarama Airport,Tarama,Japan,TRA,RORT,24.65390015,124.6750031,36,9,U,Asia/Tokyo
2394,Yoron Airport,Yoron,Japan,RNJ,RORY,27.04400063,128.4019928,52,9,U,Asia/Tokyo
2396,Yonaguni Airport,Yonaguni Jima,Japan,OGN,ROYN,24.46689987,122.9779968,70,9,U,Asia/Tokyo
2397,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8,N,Asia/Manila
2399,Awang Airport,Cotabato,Philippines,CBO,RPMC,7.165239811,124.2099991,189,8,N,Asia/Manila
2401,Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.830731448,123.4611797,5,8,N,Asia/Manila
2402,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.058000088,125.0960007,505,8,N,Asia/Manila
2404,Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.922420025,122.0599976,33,8,N,Asia/Manila
2405,Loakan Airport,Baguio,Philippines,BAG,RPUB,16.37509918,120.6200027,4251,8,N,Asia/Manila
