Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
9W,3000,CCU,3043,IXB,3040,,738
9W,3000,CMB,3024,BOM,2997,,73H
9W,3000,COK,3136,AUH,2179,,73H
9W,3000,COK,3136,BOM,2997,,73H
9W,3000,COK,3136,DMM,2064,,73H
9W,3000,COK,3136,DOH,11051,,73H
9W,3000,COK,3136,MCT,2194,,73H
9W,3000,COK,3136,SHJ,2191,,73H
9W,3000,DAC,3076,BOM,2997,,739 73H
9W,3000,DAC,3076,CCU,3043,,738
9W,3000,DAC,3076,DEL,3093,,738
9W,3000,DED,3092,DEL,3093,,738
9W,3000,DEL,3093,ATQ,3081,,738
9W,3000,DEL,3093,AUH,2179,,73H 320
9W,3000,DEL,3093,BKK,3885,,73H
9W,3000,DEL,3093,BLR,3131,,738 73H
9W,3000,DEL,3093,BOM,2997,,739 738 73H
9W,3000,DEL,3093,BRU,302,,333
9W,3000,DEL,3093,DAC,3076,,738
9W,3000,DEL,3093,DED,3092,,738
9W,3000,DEL,3093,DMM,2064,,73H
9W,3000,DEL,3093,DOH,11051,,73H
9W,3000,DEL,3093,DXB,2188,,73H
9W,3000,DEL,3093,HKG,3077,,332 77W
9W,3000,DEL,3093,IDR,3008,,73H
9W,3000,DEL,3093,IXB,3040,,73W
9W,3000,DEL,3093,JAI,3098,,73H
9W,3000,DEL,3093,KTM,3125,,73H
9W,3000,DEL,3093,LHR,507,,77W
9W,3000,DEL,3093,MAA,3144,,73H 738
9W,3000,DEL,3093,PAT,3061,,73H
9W,3000,DEL,3093,PNQ,3017,,738 73H 73W
9W,3000,DEL,3093,SIN,3316,,73H
9W,3000,DEL,3093,SXR,3112,,738 73H
9W,3000,DMM,2064,AUH,2179,,73H
9W,3000,DMM,2064,BOM,2997,,73H
9W,3000,DMM,2064,COK,3136,,73H
9W,3000,DMM,2064,DEL,3093,,73H
9W,3000,DMM,2064,TRV,3153,,73H
9W,3000,DOH,11051,BOM,2997,,73H
9W,3000,DOH,11051,COK,3136,,73H
9W,3000,DOH,11051,DEL,3093,,73H
9W,3000,DXB,2188,BOM,2997,,73H
9W,3000,DXB,2188,DEL,3093,,73H
9W,3000,DXB,2188,IXE,3143,,73H
9W,3000,EWR,3494,BRU,302,,333
9W,3000,GOI,3007,BOM,2997,,73H
9W,3000,GOI,3007,MAA,3144,,738
9W,3000,HKG,3077,BOM,2997,,77W
9W,3000,HKG,3077,DEL,3093,,332 77W
9W,3000,IDR,3008,DEL,3093,,73H
9W,3000,IXB,3040,CCU,3043,,738
9W,3000,IXB,3040,DEL,3093,,73W
9W,3000,IXC,3089,BOM,2997,,738
9W,3000,IXE,3143,BLR,3131,,738
9W,3000,IXE,3143,BOM,2997,,73H
9W,3000,IXE,3143,DXB,2188,,73H
9W,3000,IXL,3104,DEL,3093,,73W
9W,3000,IXU,2996,BOM,2997,,738
9W,3000,IXZ,3146,MAA,3144,,73H
9W,3000,JAI,3098,DEL,3093,,73H
9W,3000,JDH,3097,BOM,2997,,73H
9W,3000,JED,2072,BOM,2997,,739
9W,3000,JNB,813,BOM,2997,,332
9W,3000,KTM,3125,BOM,2997,,73H 739
9W,3000,KTM,3125,DEL,3093,,73H
9W,3000,KWI,2176,AUH,2179,,73H
9W,3000,KWI,2176,BOM,2997,,73H
9W,3000,LHR,507,BOM,2997,,77W
9W,3000,LHR,507,DEL,3093,,77W
9W,3000,LKO,3105,BOM,2997,,73H
9W,3000,MAA,3144,AUH,2179,,73H
9W,3000,MAA,3144,BOM,2997,,738 73H
9W,3000,MAA,3144,DEL,3093,,738
9W,3000,MAA,3144,GOI,3007,,738
9W,3000,MAA,3144,IXZ,3146,,73H
9W,3000,MAA,3144,SIN,3316,,73H
9W,3000,MCT,2194,BOM,2997,,73H
9W,3000,MCT,2194,COK,3136,,73H
9W,3000,MCT,2194,TRV,3153,,73H
9W,3000,PAT,3061,DEL,3093,,73H
9W,3000,PNQ,3017,BOM,2997,,738
9W,3000,PNQ,3017,DEL,3093,,738 73H 73W
9W,3000,RUH,2082,BOM,2997,,739 73H
9W,3000,SHJ,2191,COK,3136,,73H
9W,3000,SIN,3316,BOM,2997,,73H
9W,3000,SIN,3316,DEL,3093,,73H
9W,3000,SIN,3316,MAA,3144,,73H
9W,3000,SXR,3112,DEL,3093,,738 73H
9W,3000,TRV,3153,BOM,2997,,73H
9W,3000,TRV,3153,DMM,2064,,73H
9W,3000,TRV,3153,MCT,2194,,73H
9W,3000,VTZ,3066,BOM,2997,,738
9W,3000,YYZ,193,BRU,302,,332 333
A2,19804,ATH,3941,JSH,1480,,143
A2,19804,CFU,1460,SKG,1486,,143
A2,19804,JKH,1450,SKG,1486,,143
A2,19804,JSH,1480,ATH,3941,,143
A2,19804,KLX,1456,SKG,1486,,143
A2,19804,SKG,1486,CFU,1460,,143
A2,19804,SKG,1486,JKH,1450,,143
A2,19804,SKG,1486,KLX,1456,,143
A2,19804,SKG,1486,SMI,1476,,143
A2,19804,SMI,1476,SKG,1486,,143
A3,96,AOK,1459,ATH,3941,,DH4
A3,96,AOK,1459,KSJ,1461,,DH8
A3,96,AOK,1459,RHO,1472,,DH8
A3,96,ARN,737,KLX,1456,,319
A3,96,ATH,3941,AOK,1459,,DH4
A3,96,ATH,3941,AUH,2179,,321 320
A3,96,ATH,3941,AXD,1446,,320 DH4 321
A3,96,ATH,3941,BCN,1218,,320 321
A3,96,ATH,3941,BEG,1739,,DH4
A3,96,ATH,3941,BRU,302,,321 320
A3,96,ATH,3941,BUD,1489,,320
A3,96,ATH,3941,CAI,1128,,738
A3,96,ATH,3941,CDG,1382,,321 320
A3,96,ATH,3941,CFU,1460,,DH4 320
A3,96,ATH,3941,CHQ,1474,,320 DH4
A3,96,ATH,3941,DME,4029,,320 321
A3,96,ATH,3941,DUS,345,,320
A3,96,ATH,3941,EFL,1455,,DH4
A3,96,ATH,3941,FCO,1555,,320
A3,96,ATH,3941,FRA,340,,321
A3,96,ATH,3941,GVA,1665,,320
A3,96,ATH,3941,HBE,3410,,E70
A3,96,ATH,3941,HER,1452,,321 DH4 320
A3,96,ATH,3941,IEV,2944,,320
A3,96,ATH,3941,IOA,1451,,DH4
A3,96,ATH,3941,IST,1701,,320
A3,96,ATH,3941,JIK,4191,,DH4
A3,96,ATH,3941,JKH,1450,,DH4 319
A3,96,ATH,3941,JKL,4192,,DH8
A3,96,ATH,3941,JMK,1468,,320 DH4
A3,96,ATH,3941,JNX,4194,,DH8
A3,96,ATH,3941,JSI,1475,,DH4
A3,96,ATH,3941,JSY,5787,,DH8
A3,96,ATH,3941,JTR,1479,,321 320 DH4 319
A3,96,ATH,3941,JTY,4190,,DH8
A3,96,ATH,3941,KGS,1458,,320 DH4
A3,96,ATH,3941,KIT,1454,,DH4
A3,96,ATH,3941,KVA,1462,,DH4
A3,96,ATH,3941,LCA,1197,,320
A3,96,ATH,3941,LED,2948,,320
A3,96,ATH,3941,LHR,507,,321 320
A3,96,ATH,3941,LRS,1464,,DH8
A3,96,ATH,3941,LXS,1465,,DH4
A3,96,ATH,3941,LYS,1335,,320
A3,96,ATH,3941,MAD,1229,,320
A3,96,ATH,3941,MAN,478,,320
A3,96,ATH,3941,MJT,1469,,320 DH4
A3,96,ATH,3941,MLO,4193,,DH8
A3,96,ATH,3941,MRS,1353,,320
A3,96,ATH,3941,MUC,346,,320
A3,96,ATH,3941,MXP,1524,,320
A3,96,ATH,3941,NTE,1418,,320
A3,96,ATH,3941,OTP,1657,,320 DH4
A3,96,ATH,3941,PAS,4195,,DH8
A3,96,ATH,3941,PRG,1587,,320
A3,96,ATH,3941,RHO,1472,,320 DH4
A3,96,ATH,3941,SKG,1486,,320 321 DH4
A3,96,ATH,3941,SKU,1482,,DH4
A3,96,ATH,3941,SMI,1476,,DH4
A3,96,ATH,3941,SOF,1194,,DH4
A3,96,ATH,3941,TBS,3973,,320
A3,96,ATH,3941,TIA,1190,,DH4
A3,96,ATH,3941,TLV,1590,,320
A3,96,ATH,3941,TXL,351,,320
A3,96,ATH,3941,VIE,1613,,320
A3,96,ATH,3941,WAW,679,,320
A3,96,ATH,3941,ZTH,1488,,DH4
A3,96,AUH,2179,ATH,3941,,321 320
A3,96,AXD,1446,ATH,3941,,320 DH4 321
A3,96,BCN,1218,ATH,3941,,320 321
A3,96,BEG,1739,ATH,3941,,DH4
A3,96,BOD,1264,HER,1452,,320
A3,96,BRU,302,ATH,3941,,321 320
A3,96,BRU,302,HER,1452,,320
A3,96,BUD,1489,ATH,3941,,320
A3,96,CAI,1128,ATH,3941,,738
A3,96,CDG,1382,ATH,3941,,321 320
A3,96,CDG,1382,HER,1452,,320
A3,96,CDG,1382,RHO,1472,,320
A3,96,CDG,1382,SKG,1486,,320
A3,96,CFU,1460,ATH,3941,,DH4 320
A3,96,CFU,1460,DME,4029,,320
A3,96,CHQ,1474,ATH,3941,,320 DH4
A3,96,CHQ,1474,SKG,1486,,320
A3,96,DME,4029,ATH,3941,,320 321
A3,96,DME,4029,CFU,1460,,320
A3,96,DME,4029,HER,1452,,320
A3,96,DME,4029,KGS,1458,,320
A3,96,DME,4029,RHO,1472,,320
A3,96,DME,4029,SKG,1486,,320
A3,96,DUS,345,ATH,3941,,320
A3,96,DUS,345,HER,1452,,320
A3,96,DUS,345,KLX,1456,,319
A3,96,DUS,345,SKG,1486,,321
A3,96,EFL,1455,ATH,3941,,DH4
A3,96,FCO,1555,ATH,3941,,320
A3,96,FRA,340,ATH,3941,,321
A3,96,FRA,340,HER,1452,,320
A3,96,FRA,340,SKG,1486,,321
A3,96,GVA,1665,ATH,3941,,320
A3,96,HAJ,352,SKG,1486,,320
A3,96,HBE,3410,ATH,3941,,E70
A3,96,HER,1452,ATH,3941,,321 DH4 320
A3,96,HER,1452,BOD,1264,,320
A3,96,HER,1452,BRU,302,,320
A3,96,HER,1452,CDG,1382,,320
A3,96,HER,1452,DME,4029,,320
A3,96,HER,1452,DUS,345,,320
A3,96,HER,1452,FRA,340,,320
A3,96,HER,1452,LED,2948,,320
A3,96,HER,1452,MRS,1353,,320
A3,96,HER,1452,MUC,346,,320
A3,96,HER,1452,RHO,1472,,320
A3,96,HER,1452,SKG,1486,,320
A3,96,HER,1452,TLV,1590,,320
A3,96,HER,1452,TXL,351,,320
A3,96,HER,1452,VIE,1613,,320
A3,96,IEV,2944,ATH,3941,,320
A3,96,IOA,1451,ATH,3941,,DH4
A3,96,IST,1701,ATH,3941,,320
A3,96,JIK,4191,ATH,3941,,DH4
A3,96,JKH,1450,ATH,3941,,DH4 319
A3,96,JKL,4192,ATH,3941,,DH8
A3,96,JKL,4192,KGS,1458,,DH8
A3,96,JKL,4192,LRS,1464,,DH8
A3,96,JMK,1468,ATH,3941,,320 DH4
A3,96,JNX,4194,ATH,3941,,DH8
A3,96,JSH,1480,KSJ,1461,,DH8
A3,96,JSI,1475,ATH,3941,,DH4
A3,96,JSY,5787,ATH,3941,,DH8
A3,96,JTR,1479,ATH,3941,,321 320 DH4 319
A3,96,JTY,4190,ATH,3941,,DH8
A3,96,JTY,4190,LRS,1464,,DH8
A3,96,KGS,1458,ATH,3941,,320 DH4
A3,96,KGS,1458,DME,4029,,320
A3,96,KGS,1458,JKL,4192,,DH8
A3,96,KGS,1458,RHO,1472,,DH8
A3,96,KIT,1454,ATH,3941,,DH4
A3,96,KLX,1456,ARN,737,,319
A3,96,KLX,1456,DUS,345,,319
A3,96,KLX,1456,MUC,346,,319
A3,96,KSJ,1461,AOK,1459,,DH8
A3,96,KSJ,1461,JSH,1480,,DH8
A3,96,KVA,1462,ATH,3941,,DH4
A3,96,KZS,4196,RHO,1472,,DH8
A3,96,LCA,1197,ATH,3941,,320
A3,96,LCA,1197,SKG,1486,,320
A3,96,LED,2948,ATH,3941,,320
A3,96,LED,2948,HER,1452,,320
A3,96,LED,2948,RHO,1472,,320
A3,96,LED,2948,SKG,1486,,320
A3,96,LHR,507,ATH,3941,,321 320
A3,96,LRS,1464,ATH,3941,,DH8
A3,96,LRS,1464,JKL,4192,,DH8
A3,96,LRS,1464,JTY,4190,,DH8
A3,96,LXS,1465,ATH,3941,,DH4
A3,96,LYS,1335,ATH,3941,,320
A3,96,MAD,1229,ATH,3941,,320
A3,96,MAN,478,ATH,3941,,320
A3,96,MJT,1469,ATH,3941,,320 DH4
A3,96,MJT,1469,SKG,1486,,320
A3,96,MLO,4193,ATH,3941,,DH8
A3,96,MRS,1353,ATH,3941,,320
A3,96,MRS,1353,HER,1452,,320
A3,96,MUC,346,ATH,3941,,320
A3,96,MUC,346,HER,1452,,320
A3,96,MUC,346,KLX,1456,,319
A3,96,MUC,346,SKG,1486,,320
A3,96,MXP,1524,ATH,3941,,320
A3,96,NTE,1418,ATH,3941,,320
A3,96,NUE,347,SKG,1486,,320
A3,96,OTP,1657,ATH,3941,,320 DH4
A3,96,PAS,4195,ATH,3941,,DH8
A3,96,PRG,1587,ATH,3941,,320
A3,96,RHO,1472,AOK,1459,,DH8
A3,96,RHO,1472,ATH,3941,,320 DH4
A3,96,RHO,1472,CDG,1382,,320
A3,96,RHO,1472,DME,4029,,320
A3,96,RHO,1472,HER,1452,,320
A3,96,RHO,1472,KGS,1458,,DH8
A3,96,RHO,1472,KZS,4196,,DH8
A3,96,RHO,1472,LED,2948,,320
A3,96,RHO,1472,SKG,1486,,320
A3,96,SKG,1486,ATH,3941,,320 321 DH4
A3,96,SKG,1486,CDG,1382,,320
A3,96,SKG,1486,CHQ,1474,,320
A3,96,SKG,1486,DME,4029,,320
A3,96,SKG,1486,DUS,345,,321
A3,96,SKG,1486,FRA,340,,321
A3,96,SKG,1486,HAJ,352,,320
A3,96,SKG,1486,HER,1452,,320
A3,96,SKG,1486,LCA,1197,,320
A3,96,SKG,1486,LED,2948,,320
A3,96,SKG,1486,MJT,1469,,320
A3,96,SKG,1486,MUC,346,,320
A3,96,SKG,1486,NUE,347,,320
A3,96,SKG,1486,RHO,1472,,320
A3,96,SKG,1486,STR,350,,320
A3,96,SKU,1482,ATH,3941,,DH4
A3,96,SMI,1476,ATH,3941,,DH4
A3,96,SOF,1194,ATH,3941,,DH4
A3,96,STR,350,SKG,1486,,320
A3,96,TBS,3973,ATH,3941,,320
A3,96,TIA,1190,ATH,3941,,DH4
A3,96,TLV,1590,ATH,3941,,320
A3,96,TLV,1590,HER,1452,,320
A3,96,TXL,351,ATH,3941,,320
A3,96,TXL,351,HER,1452,,320
A3,96,VIE,1613,ATH,3941,,320
A3,96,VIE,1613,HER,1452,,320
A3,96,WAW,679,ATH,3941,,320
A3,96,ZRH,1678,LIS,1638,,320
A3,96,ZTH,1488,ATH,3941,,DH4
A4,4550,BYC,2772,SRZ,4247,,SWM
A4,4550,BYC,2772,TJA,2768,,SWM
A4,4550,CBB,2759,TDD,2769,,SWM
A4,4550,CIJ,2761,TDD,2769,,SWM
A4,4550,GYA,6056,TDD,2769,,SWM
A4,4550,LPB,2762,POI,2764,,SWM
A4,4550,LPB,2762,SRZ,4247,,SWM
A4,4550,LPB,2762,TDD,2769,,SWM
A4,4550,POI,2764,LPB,2762,,SWM
A4,4550,RIB,6058,TDD,2769,,SWM
A4,4550,SRZ,4247,BYC,2772,,SWM
A4,4550,SRZ,4247,LPB,2762,,SWM
A4,4550,SRZ,4247,TDD,2769,,SWM
A4,4550,TDD,2769,CBB,2759,,SWM
A4,4550,TDD,2769,CIJ,2761,,SWM
A4,4550,TDD,2769,GYA,6056,,SWM
A4,4550,TDD,2769,LPB,2762,,SWM
A4,4550,TDD,2769,RIB,6058,,SWM
A4,4550,TDD,2769,SRZ,4247,,SWM
A4,4550,TJA,2768,BYC,2772,,SWM
A5,1203,AGF,1262,DCM,1285,,AT5
A5,1203,AGF,1262,ORY,1386,,AT5
A5,1203,AJA,1324,BVE,1278,,AT5
A5,1203,AJA,1324,DCM,1285,,AT5
A5,1203,AJA,1324,PIS,1268,,AT5
A5,1203,AMS,580,CFE,1330,,ER4
A5,1203,AMS,580,SXB,1435,,ER4 CR7 E70
A5,1203,AUR,1344,ORY,1386,,AT5
A5,1203,BES,1403,LYS,1335,,CR7 CRK ER4
A5,1203,BES,1403,NCE,1354,,CR7
A5,1203,BIA,1321,LIL,1399,,E70
A5,1203,BIQ,1280,GVA,1665,,CR7
A5,1203,BIQ,1280,LIL,1399,,ER4
A5,1203,BIQ,1280,LYS,1335,,CR7 ER4
A5,1203,BIQ,1280,NCE,1354,,CR7
A5,1203,BLQ,1538,LYS,1335,,ER4 AT5
A5,1203,BOD,1264,FCO,1555,,E70 E90 CR7
A5,1203,BOD,1264,LIL,1399,,E70 CR7 E90
A5,1203,BOD,1264,LYS,1335,,E90 E70
A5,1203,BOD,1264,NCE,1354,,CR7
A5,1203,BOD,1264,NTE,1418,,ER4
A5,1203,BOD,1264,SXB,1435,,E70 ER4
A5,1203,BRU,302,LYS,1335,,ER4
A5,1203,BRU,302,NTE,1418,,ER4
A5,1203,BVE,1278,AJA,1324,,AT5
A5,1203,BVE,1278,ORY,1386,,AT5
A5,1203,CFE,1330,AMS,580,,ER4
A5,1203,CFE,1330,LYS,1335,,ER4
A5,1203,CFE,1330,NCE,1354,,ER4
A5,1203,CFR,1412,LYS,1335,,CR7
A5,1203,CFR,1412,NCE,1354,,CR7
A5,1203,CFR,1412,ORY,1386,,BEH
A5,1203,CLY,1322,NTE,1418,,E70
A5,1203,DCM,1285,AGF,1262,,AT5
A5,1203,DCM,1285,AJA,1324,,AT5
A5,1203,DCM,1285,ORY,1386,,AT5
A5,1203,DUS,345,NTE,1418,,ER4
A5,1203,ETZ,1320,LYS,1335,,AT7 ER4 CRJ
A5,1203,ETZ,1320,NCE,1354,,ER4 CRJ CR7
A5,1203,FCO,1555,BOD,1264,,E70 E90 CR7
A5,1203,FCO,1555,LYS,1335,,CRK
A5,1203,FCO,1555,SXB,1435,,ER4 CR7
A5,1203,FLR,1563,LYS,1335,,AT5
A5,1203,FSC,1323,LIL,1399,,CRK
A5,1203,FSC,1323,NTE,1418,,CRK
A5,1203,GOT,687,LYS,1335,,ER4
A5,1203,GVA,1665,BIQ,1280,,CR7
A5,1203,LAI,1416,ORY,1386,,AT5
A5,1203,LDE,1276,ORY,1386,,CR7
A5,1203,LIL,1399,BIA,1321,,E70
A5,1203,LIL,1399,BIQ,1280,,ER4
A5,1203,LIL,1399,BOD,1264,,E70 CR7 E90
A5,1203,LIL,1399,FSC,1323,,CRK
A5,1203,LIL,1399,LYS,1335,,ER4 CRJ
A5,1203,LIL,1399,MPL,1359,,E70
A5,1203,LIL,1399,NTE,1418,,ER4
A5,1203,LIL,1399,SXB,1435,,CRJ ER4
A5,1203,LIL,1399,TLS,1273,,E70
A5,1203,LRH,6493,ORY,1386,,BEH
A5,1203,LRH,6493,PIS,1268,,AT5
A5,1203,LRT,1409,ORY,1386,,CR7
A5,1203,LYS,1335,BES,1403,,CR7 CRK ER4
A5,1203,LYS,1335,BIQ,1280,,CR7 ER4
A5,1203,LYS,1335,BLQ,1538,,ER4 AT5
A5,1203,LYS,1335,BOD,1264,,E90 E70
A5,1203,LYS,1335,BRU,302,,ER4
A5,1203,LYS,1335,CFE,1330,,ER4
A5,1203,LYS,1335,CFR,1412,,CR7
A5,1203,LYS,1335,ETZ,1320,,ER4 AT7 CRJ
A5,1203,LYS,1335,FCO,1555,,CRK
A5,1203,LYS,1335,FLR,1563,,AT5
A5,1203,LYS,1335,GOT,687,,ER4
A5,1203,LYS,1335,LIL,1399,,CRJ ER4
A5,1203,LYS,1335,MPL,1359,,AT5
A5,1203,LYS,1335,MRS,1353,,AT5 CRJ
A5,1203,LYS,1335,MXP,1524,,CRJ ER4
A5,1203,LYS,1335,NTE,1418,,CRK E70 ER4
A5,1203,LYS,1335,PIS,1268,,AT5
A5,1203,LYS,1335,PRG,1587,,E90 CRK
A5,1203,LYS,1335,PUF,1274,,AT7 ER4 CRJ CR7
A5,1203,LYS,1335,RNS,1415,,CRK CR7
A5,1203,LYS,1335,SXB,1435,,CR7 CRK
A5,1203,LYS,1335,VCE,1551,,ER4 CRK
A5,1203,MPL,1359,LIL,1399,,E70
A5,1203,MPL,1359,LYS,1335,,AT5
A5,1203,MPL,1359,NTE,1418,,E70 CRK ER4
A5,1203,MPL,1359,SXB,1435,,E70
A5,1203,MRS,1353,LYS,1335,,AT5 CRJ
A5,1203,MRS,1353,SXB,1435,,CR7 ER4 E70
A5,1203,MRS,1353,TLS,1273,,AT5
A5,1203,MXP,1524,LYS,1335,,ER4 CRJ
A5,1203,MXP,1524,NTE,1418,,ER4
A5,1203,NCE,1354,BES,1403,,CR7
A5,1203,NCE,1354,BIQ,1280,,CR7
A5,1203,NCE,1354,BOD,1264,,CR7
A5,1203,NCE,1354,CFE,1330,,ER4
A5,1203,NCE,1354,CFR,1412,,CR7
A5,1203,NCE,1354,ETZ,1320,,ER4 CRJ CR7
A5,1203,NCE,1354,RNS,1415,,CRK CR7
A5,1203,NCE,1354,TLS,1273,,AT7
A5,1203,NTE,1418,BOD,1264,,ER4
A5,1203,NTE,1418,BRU,302,,ER4
A5,1203,NTE,1418,CLY,1322,,E70
A5,1203,NTE,1418,DUS,345,,ER4
A5,1203,NTE,1418,FSC,1323,,CRK
A5,1203,NTE,1418,LIL,1399,,ER4
A5,1203,NTE,1418,LYS,1335,,CRK E70 ER4
A5,1203,NTE,1418,MPL,1359,,E70 CRK ER4
A5,1203,NTE,1418,MXP,1524,,ER4
A5,1203,NTE,1418,SXB,1435,,ER4
A5,1203,NTE,1418,TLS,1273,,CR7
A5,1203,ORY,1386,AGF,1262,,AT5
A5,1203,ORY,1386,AUR,1344,,AT5
A5,1203,ORY,1386,BVE,1278,,AT5
A5,1203,ORY,1386,CFR,1412,,BEH
A5,1203,ORY,1386,DCM,1285,,AT5
A5,1203,ORY,1386,LAI,1416,,AT5
A5,1203,ORY,1386,LDE,1276,,CR7
A5,1203,ORY,1386,LRH,6493,,BEH
A5,1203,ORY,1386,LRT,1409,,CR7
A5,1203,ORY,1386,PGF,1356,,CRK CR7
A5,1203,ORY,1386,RDZ,1289,,AT7
A5,1203,ORY,1386,UIP,1417,,CR7
A5,1203,PGF,1356,ORY,1386,,CRK CR7
A5,1203,PIS,1268,AJA,1324,,AT5
A5,1203,PIS,1268,LRH,6493,,AT5
A5,1203,PIS,1268,LYS,1335,,AT5
A5,1203,PRG,1587,LYS,1335,,E90 CRK
A5,1203,PUF,1274,LYS,1335,,CRK AT7 ER4 CRJ CR7
A5,1203,RDZ,1289,ORY,1386,,AT7
A5,1203,RNS,1415,LYS,1335,,CRK CR7
A5,1203,RNS,1415,NCE,1354,,CRK CR7
A5,1203,RNS,1415,TLS,1273,,CRJ CR7
A5,1203,SXB,1435,AMS,580,,ER4 CR7 E70
A5,1203,SXB,1435,BOD,1264,,E70 ER4
A5,1203,SXB,1435,FCO,1555,,ER4 CR7
A5,1203,SXB,1435,LIL,1399,,ER4 CRJ
A5,1203,SXB,1435,LYS,1335,,CR7 CRK
A5,1203,SXB,1435,MPL,1359,,E70
A5,1203,SXB,1435,MRS,1353,,CR7 ER4 E70
A5,1203,SXB,1435,NTE,1418,,ER4
A5,1203,TLS,1273,LIL,1399,,E70
A5,1203,TLS,1273,MRS,1353,,AT5
A5,1203,TLS,1273,NCE,1354,,AT7
A5,1203,TLS,1273,NTE,1418,,CR7
A5,1203,TLS,1273,RNS,1415,,CRJ CR7
A5,1203,UIP,1417,ORY,1386,,CR7
A5,1203,VCE,1551,LYS,1335,,ER4 CRK
A8,1392,EBB,1187,PAF,7450,,CNA
A8,1392,PAF,7450,EBB,1187,,CNA
A9,2538,AMS,580,TBS,3973,,735
A9,2538,BUS,3971,DME,4029,,CRJ
A9,2538,BUS,3971,TBS,3973,,CRJ
A9,2538,CDG,1382,TBS,3973,,735
A9,2538,DME,4029,BUS,3971,,CRJ
A9,2538,KUT,3972,TBS,3973,,CRJ
A9,2538,RIX,3953,TBS,3973,,733
A9,2538,TBS,3973,AMS,580,,735
A9,2538,TBS,3973,BUS,3971,,CRJ
A9,2538,TBS,3973,CDG,1382,,735
A9,2538,TBS,3973,RIX,3953,,733
A9,2538,TBS,3973,TLV,1590,,737
A9,2538,TBS,3973,VIE,1613,,735
A9,2538,TBS,3973,VKO,2988,,737
A9,2538,TLV,1590,TBS,3973,,737
A9,2538,VIE,1613,TBS,3973,,735
A9,2538,VKO,2988,KUT,3972,,CRJ
A9,2538,VKO,2988,TBS,3973,,737
AA,24,ABE,4355,PHL,3752,,DH3
AA,24,ABQ,4019,DFW,3670,,M83 M80
AA,24,AGS,3658,CLT,3876,,DH8 CRJ
AA,24,ALB,3864,CLT,3876,,319
AA,24,ALB,3864,PHL,3752,,DH3
AA,24,AMS,580,PHL,3752,,757
AA,24,ANC,3774,PHX,3462,,319 320
AA,24,ANU,2874,CLT,3876,,319
AA,24,ANU,2874,JFK,3797,,738
AA,24,ANU,2874,MIA,3576,,738
AA,24,ASU,2699,MIA,3576,,757
AA,24,ATH,3941,PHL,3752,,332
AA,24,ATL,3682,DFW,3670,,M80 319 M83
AA,24,ATL,3682,MIA,3576,,738
AA,24,AUA,2895,CLT,3876,,757 319 320
AA,24,AUA,2895,MIA,3576,,738
AA,24,AUA,2895,PHL,3752,,320
AA,24,AUS,3673,DFW,3670,,M80 738 M83
AA,24,AUS,3673,JFK,3797,,738
AA,24,AUS,3673,LAX,3484,,738 M83
AA,24,AUS,3673,LHR,507,,787
AA,24,AUS,3673,MSY,3861,,
AA,24,AUS,3673,ORD,3830,,M83 M80
AA,24,AUS,3673,PHL,3752,,319 E90
AA,24,AUS,3673,PHX,3462,,319
AA,24,AVL,4007,CLT,3876,,DH8 DH3
AA,24,AVP,4286,CLT,3876,,CRJ
AA,24,AVP,4286,PHL,3752,,DH3
AA,24,BCN,1218,JFK,3797,,763
AA,24,BCN,1218,MIA,3576,,763
AA,24,BCN,1218,PHL,3752,,332
AA,24,BDA,4069,JFK,3797,,738
AA,24,BDA,4069,MIA,3576,,738
AA,24,BDA,4069,PHL,3752,,319
AA,24,BDL,3825,CLT,3876,,320 321 319
AA,24,BDL,3825,DFW,3670,,738
AA,24,BDL,3825,LAX,3484,,738
AA,24,BDL,3825,MIA,3576,,738
AA,24,BDL,3825,PHL,3752,,319 DH3 E90
AA,24,BGI,2875,MIA,3576,,757
AA,24,BGM,4129,PHL,3752,,DH3
AA,24,BHM,3811,CLT,3876,,CRJ CR7
AA,24,BHM,3811,DCA,3520,,CRJ
AA,24,BHM,3811,DFW,3670,,M80 M83
AA,24,BHM,3811,PHL,3752,,CRJ
AA,24,BJX,1815,DFW,3670,,319
AA,24,BKK,3885,KUL,3304,,737
AA,24,BKK,3885,NRT,2279,,763
AA,24,BNA,3690,CLT,3876,,319 CR7
AA,24,BNA,3690,DCA,3520,,CRJ
AA,24,BNA,3690,DFW,3670,,M80 738 M83
AA,24,BNA,3690,LAX,3484,,738
AA,24,BNA,3690,MIA,3576,,738
AA,24,BNA,3690,PHL,3752,,CRJ
AA,24,BOG,2709,DFW,3670,,319
AA,24,BOG,2709,MIA,3576,,757 763
AA,24,BOI,3495,PHX,3462,,319
AA,24,BOS,3448,CLT,3876,,319 321 320 E90
AA,24,BOS,3448,CUN,1852,,319
AA,24,BOS,3448,DCA,3520,,319 E90
AA,24,BOS,3448,DFW,3670,,738 757
AA,24,BOS,3448,JFK,3797,,738
AA,24,BOS,3448,LAX,3484,,738 757
AA,24,BOS,3448,LGA,3697,,E90 319
AA,24,BOS,3448,MAD,1229,,330
AA,24,BOS,3448,MDT,3542,,DH3
AA,24,BOS,3448,MIA,3576,,757 738
AA,24,BOS,3448,NRT,2279,,787
AA,24,BOS,3448,ORD,3830,,738
